Country Name,Country Code,year,SI.POV.GINI,SI.POV.NAHC,EN.GHG.CO2.PC.CE.AR5,ER.PTD.TOTL.ZS,NY.GDP.MINR.RT.ZS,SP.POP.TOTL,NY.GDP.FRST.RT.ZS,NY.GDP.TOTL.RT.ZS,country_id,v2x_libdem,v2x_egaldem,v2x_api
Cuba,CUB,2023,NA,NA,1.81740702369189,6.7,NA,11019931,NA,NA,155,0.055,0.234,0.349
Cuba,CUB,2024,NA,NA,1.9129886264601,6.9,NA,10979783,NA,NA,155,0.056,0.238,0.355
Dominican Republic,DOM,2000,51.5,NA,2.21497893219978,NA,0.317058364257036,8584190,0.0239684281764079,0.341026792433444,114,0.391,0.346,0.844
Dominican Republic,DOM,2001,50,NA,2.19583469940138,NA,0,8720283,0.0227890061773118,0.0227890061773118,114,0.391,0.351,0.848
Dominican Republic,DOM,2002,49.7,NA,2.374394715007,NA,0.00818310706534512,8852235,0.0194646715603647,0.0276477786257098,114,0.388,0.35,0.848
Dominican Republic,DOM,2003,52.1,NA,2.09259494333353,NA,0.515241558007629,8980620,0.0263908367122386,0.541632394719868,114,0.385,0.349,0.848
Dominican Republic,DOM,2004,52.1,NA,1.91386125173149,NA,1.18793379308578,9104892,0.0261963564342343,1.21413014952002,114,0.379,0.344,0.841
Dominican Republic,DOM,2005,50,NA,2.03684886147845,NA,0.704552608290341,9225034,0.0164827820724517,0.721035390362793,114,0.383,0.339,0.837
Dominican Republic,DOM,2006,52,NA,2.20308284293328,NA,1.57147795106193,9341183,0.0347563601497664,1.6062343112117,114,0.378,0.337,0.834
Dominican Republic,DOM,2007,48.9,NA,2.19492921592553,NA,2.49633606037311,9455658,0.0317119433923239,2.52804800376544,114,0.376,0.333,0.83
Dominican Republic,DOM,2008,48.1,NA,2.16443315822516,NA,0.203833346821756,9573130,0.0303136988066284,0.234147045628384,114,0.376,0.335,0.831
Dominican Republic,DOM,2009,48.9,NA,2.04647320109352,NA,0.0957122813826542,9695265,0.0277916316515481,0.123503913034202,114,0.377,0.336,0.832
Dominican Republic,DOM,2010,47.3,NA,2.13109236851685,NA,0.116273238164466,9820175,0.0561269389469561,0.172400177111422,114,0.371,0.326,0.823
Dominican Republic,DOM,2011,47.7,NA,2.12429168575798,NA,0.295353946361018,9945621,0.0448568712636011,0.340210817624619,114,0.364,0.325,0.822
Dominican Republic,DOM,2012,46.1,NA,2.17318836341436,NA,0.404673373832009,10070411,0.0421673349725936,0.446840708804603,114,0.366,0.328,0.817
Dominican Republic,DOM,2013,47.7,NA,2.10753894045547,11,0.974400856614988,10193833,0.0553201134359215,1.02972097005091,114,0.354,0.324,0.808
Dominican Republic,DOM,2014,44.3,NA,2.10372169025182,11.2,0.9733496247505,10315528,0.0641599203946252,1.03750954514513,114,0.352,0.324,0.808
Dominican Republic,DOM,2015,45.2,NA,2.28789566173054,11.2,0.487794699076486,10434829,0.0475531591552256,0.535347858231712,114,0.344,0.321,0.8
Dominican Republic,DOM,2016,45.7,34.8,2.35715917178998,11.2,1.22105831015897,10551430,0.0608896219981325,1.2819479321571,114,0.333,0.299,0.79
Dominican Republic,DOM,2017,42.2,31.2,2.23015375777069,11.2,0.98408437077863,10666843,0.0512601701837899,1.03534454096242,114,0.328,0.294,0.783
Dominican Republic,DOM,2018,43.7,28.3,2.37696846787898,19.2,0.83234888656992,10782053,0.036540576935264,0.868889463505184,114,0.339,0.301,0.791
Dominican Republic,DOM,2019,41.9,25.8,2.61257459696093,19.2,1.0218209372648,10894043,0.0336235048170234,1.05544444208182,114,0.34,0.295,0.789
Dominican Republic,DOM,2020,39.6,30.4,2.44597258432274,19.2,1.19539932542519,11008300,0.0439117686281755,1.23931109405337,114,0.449,0.353,0.843
Dominican Republic,DOM,2021,38.5,30.7,2.66716087668998,19.2,2.0447901942435,11123476,0.032322990953766,2.07711318519727,114,0.484,0.395,0.862
Dominican Republic,DOM,2022,37,27.7,2.85936787390744,18.7,NA,11230734,NA,NA,114,0.478,0.375,0.861
Dominican Republic,DOM,2023,38.4,23,2.89366632939923,18.7,NA,11331265,NA,NA,114,0.471,0.382,0.861
Dominican Republic,DOM,2024,39,19,2.99473457012728,15.3,NA,11427557,NA,NA,114,0.495,0.399,0.869
Ecuador,ECU,2000,56.3,64.4,1.73867458688905,NA,0.0312504676242629,12689206,0.353764628808119,16.7324376195742,75,0.445,0.394,0.856
Ecuador,ECU,2001,NA,54.9,1.88347840635006,NA,0.0101999192713221,12910740,0.293881074495603,9.40733648144871,75,0.445,0.394,0.856
Ecuador,ECU,2002,NA,NA,1.84934747358749,NA,0.0591764232924235,13138472,0.250010764620851,8.38814722027282,75,0.446,0.395,0.856
Ecuador,ECU,2003,53.5,49.9,1.86512333773995,NA,0.104498850632412,13372306,0.238845200527549,8.74010782962713,75,0.454,0.4,0.861
Ecuador,ECU,2004,53.9,44.6,1.96681520153907,NA,0.0862266175887913,13608701,0.230239324591933,12.5726365426945,75,0.452,0.4,0.861
Ecuador,ECU,2005,53.1,42.2,2.08473639953538,NA,0.0904096131303906,13846163,0.209052304128494,16.8498380565704,75,0.454,0.402,0.861
Ecuador,ECU,2006,52.3,37.6,2.19912763838417,NA,0.120095801469637,14086131,0.263955071486812,18.3894115217757,75,0.451,0.399,0.858
Ecuador,ECU,2007,53.4,36.7,2.20911448593679,NA,0.0715927422537484,14328773,0.294768768075374,16.9001920320212,75,0.407,0.429,0.846
Ecuador,ECU,2008,49.8,35.1,2.24142348078606,NA,0.0223541929369212,14575202,0.267515886301042,18.9618727793611,75,0.343,0.418,0.824
Ecuador,ECU,2009,48.5,36,2.38705043871039,NA,0.140750723222177,14825954,0.277257223757117,9.26408283902812,75,0.329,0.411,0.812
Ecuador,ECU,2010,48.8,32.8,2.53722052479008,NA,0.144998503952396,15076695,0.43634400590223,11.7907315375663,75,0.309,0.412,0.796
Ecuador,ECU,2011,45.9,28.6,2.50021091296638,NA,0.193071406393461,15326227,0.350545906433361,16.5773760059007,75,0.304,0.407,0.791
Ecuador,ECU,2012,46.1,27.3,2.48269447452299,NA,0.183332769961552,15572194,0.334498838726345,14.5265186334151,75,0.306,0.411,0.795
Ecuador,ECU,2013,46.9,25.6,2.60378102840693,15.4,0.164424799645526,15807128,0.373993054876864,12.8813253368088,75,0.265,0.378,0.763
Ecuador,ECU,2014,45,22.5,2.71026279559796,15.4,0.0892047794978054,16035124,0.375842676044914,11.5903571785583,75,0.262,0.376,0.76
Ecuador,ECU,2015,46,23.3,2.66047592480738,14.4,0.0643810131639396,16266225,0.353777217138995,4.63202397853143,75,0.263,0.377,0.76
Ecuador,ECU,2016,45,22.9,2.548787986578,14.4,0.0828958421781742,16505139,0.404653909314901,3.75806780861528,75,0.264,0.384,0.765
Ecuador,ECU,2017,44.7,21.5,2.44983761168802,14.4,0.0849569513997177,16759519,0.375864582422932,4.98372023451617,75,0.338,0.39,0.773
Ecuador,ECU,2018,45.4,23.2,2.47598953802116,15,0,17049547,0.318999357333842,7.0964207852671,75,0.458,0.416,0.83
Ecuador,ECU,2019,45.7,25,2.41784020907472,15,0,17340021,0.276947616236113,5.82070104913459,75,0.446,0.406,0.814
Ecuador,ECU,2020,47.3,33,2.08585799722046,15.1,0,17546065,0.352870526886709,2.92430668533391,75,0.481,0.404,0.821
Ecuador,ECU,2021,45.8,27.7,2.32777079470983,15.3,0,17682454,0.282583696370884,6.69943720189179,75,0.454,0.376,0.819
Ecuador,ECU,2022,45.5,25.2,2.47809443692364,20,NA,17823897,NA,NA,75,0.504,0.379,0.84
Ecuador,ECU,2023,44.6,26,2.60232947756693,20,NA,17980083,NA,NA,75,0.463,0.347,0.828
Ecuador,ECU,2024,45.2,28,2.64474970000791,20.1,NA,18135478,NA,NA,75,0.443,0.305,0.829
El Salvador,SLV,2000,51.5,NA,0.975676073120854,NA,0,5943366,0.497077305664038,0.497077305664038,22,0.315,0.227,0.763
El Salvador,SLV,2001,51.3,NA,1.01143420139878,NA,0,5968060,0.485786941180763,0.485786941180763,22,0.326,0.23,0.771
El Salvador,SLV,2002,51.9,NA,1.01123653687692,NA,0,5986631,0.456800582996543,0.470738093792746,22,0.331,0.236,0.776
El Salvador,SLV,2003,50.4,NA,1.09683944534382,NA,0,5998599,0.445015903949503,0.464556781953447,22,0.332,0.232,0.773
El Salvador,SLV,2004,47.8,NA,1.13733125428521,NA,0,6004671,0.430648837938149,0.452387405870909,22,0.336,0.232,0.774
El Salvador,SLV,2005,48.5,NA,1.17101134978182,NA,0,6005578,0.41142655457742,0.546622489459469,22,0.338,0.235,0.776
El Salvador,SLV,2006,45.7,NA,1.23104086937065,NA,0,6002319,0.543464353950394,1.10993470507458,22,0.348,0.242,0.784
El Salvador,SLV,2007,45.2,NA,1.29431410969772,NA,0,6009824,0.565857134335423,1.02476871768865,22,0.351,0.244,0.786
El Salvador,SLV,2008,46.9,NA,1.17600775015727,NA,0,6029297,0.591889847865169,1.1698028573412,22,0.357,0.244,0.787
El Salvador,SLV,2009,45.8,NA,1.14057238430965,NA,0,6048279,0.576957617783252,0.715439137322185,22,0.399,0.27,0.808
El Salvador,SLV,2010,43.5,NA,1.10817799335525,NA,0,6068249,1.02874215933074,1.02874215933074,22,0.422,0.284,0.82
El Salvador,SLV,2011,42.3,NA,1.15322718229029,NA,0,6090127,0.831986551878755,0.832361782908174,22,0.425,0.283,0.82
El Salvador,SLV,2012,41.8,NA,1.14454180790729,NA,0,6113975,0.770673649472211,0.771015636279707,22,0.429,0.288,0.821
El Salvador,SLV,2013,43.4,NA,1.080823263161,2.1,0,6138839,0.938615461501715,0.938918673106463,22,0.437,0.3,0.826
El Salvador,SLV,2014,41.6,NA,1.10571957770258,2.1,0,6162955,1.05479036830975,1.0550593254644,22,0.465,0.319,0.846
El Salvador,SLV,2015,40.6,NA,1.17485133438427,2.2,0,6183676,0.850742982932215,0.850742982932215,22,0.462,0.316,0.842
El Salvador,SLV,2016,40,NA,1.18183137659657,2.2,0,6200800,1.0221138126124,1.0221138126124,22,0.461,0.314,0.842
El Salvador,SLV,2017,38,NA,1.06736376872868,2.2,0,6213533,0.888054016614555,0.88816041131789,22,0.465,0.323,0.85
El Salvador,SLV,2018,38.6,NA,1.14186822838715,2.2,0,6219807,0.663487637976865,0.663649690465912,22,0.428,0.294,0.827
El Salvador,SLV,2019,38.8,NA,1.30285851671355,2.2,0,6222318,0.562223559900046,0.562349124959244,22,0.393,0.285,0.805
